EnsemblID,predictedProb,HGNCsymbol,batch,exp_mis,exp_lof,mis_z,lof_z,pLI,NimblegenSeqCapEZv2,Medexome
ENSG00000163624,0.611383333,CDS1,testing,131.1600285,18.16825498,0.562045769,2.595484317,0.005325533,T,T
ENSG00000115806,0.611366667,GORASP2,testing,142.8223587,15.71146123,1.343348292,3.426613326,0.89106444,T,T
ENSG00000116791,0.611366667,CRYZ,testing,96.0805517,14.80074904,-0.395178879,-1.081234181,1.14E-14,T,T
ENSG00000184838,0.61135,PRR16,testing,79.4352219,6.05532669,-1.018825304,2.035026894,0.526199282,F,F
ENSG00000152154,0.611066667,TMEM178A,testing,118.6080802,9.252995964,2.497452876,3.013220269,0.951747716,T,T
ENSG00000143878,0.610983333,RHOB,testing,123.5810676,3.10064967,4.381444935,1.18172661,0.245030977,F,F
ENSG00000160299,0.610983333,PCNT,testing,1289.705425,107.8148658,-2.006130933,3.035152145,4.18E-38,T,T
ENSG00000087338,0.610916667,GMCL1,testing,150.1718695,23.34017572,1.324013689,2.325184468,9.62E-06,T,T
ENSG00000143171,0.610833333,RXRG,testing,159.8550895,17.31053726,1.696575839,3.645229228,0.937024402,T,T
ENSG00000132716,0.6107,DCAF8,testing,221.342946,23.24340498,3.726301492,4.77572731,0.999730107,T,T
ENSG00000163785,0.61065,RYK,testing,NA,NA,NA,NA,NA,T,T
ENSG00000155906,0.6106,RMND1,testing,131.9986925,17.40021275,0.297953851,1.282399474,7.66E-07,T,T
ENSG00000105419,0.610583333,MEIS3,testing,161.7995274,16.80365603,0.146101377,1.885757938,0.000113443,T,T
ENSG00000187714,0.610583333,SLC18A3,testing,327.4792712,5.89867636,3.796967325,1.590119002,0.161377082,F,F
ENSG00000080493,0.610533333,SLC4A4,testing,337.4628738,34.3716127,3.234052741,5.807505511,0.999995795,T,T
ENSG00000119471,0.610466667,HSDL2,testing,117.4954441,14.32988336,-0.113017159,1.394717031,3.95E-05,T,T
ENSG00000138246,0.610466667,DNAJC13,testing,661.6880016,95.01810696,1.03987678,8.842928827,1,T,T
ENSG00000147654,0.610266667,EBAG9,testing,54.80080438,8.197841404,0.581493897,2.490245816,0.717057363,F,F
ENSG00000148154,0.610233333,UGCG,testing,114.520119,16.46239485,2.354790543,3.775026067,0.982568592,T,T
ENSG00000163377,0.610233333,FAM19A4,testing,59.0208974,6.50924522,0.12866439,1.750766567,0.19814882,T,T
ENSG00000065135,0.61,GNAI3,testing,112.1141441,14.7567007,1.853034109,2.515926966,0.038811278,T,T
ENSG00000184731,0.609683333,FAM110C,testing,165.7633692,5.68920745,2.498368014,-1.37497793,8.71E-08,T,T
ENSG00000067167,0.609666667,TRAM1,testing,114.1505984,16.47683374,1.059838329,3.288825102,0.676696974,T,T
ENSG00000134030,0.609616667,CTIF,testing,259.7344351,20.90063194,1.35766724,4.095305098,0.98275458,T,T
ENSG00000137571,0.609566667,SLCO5A1,testing,320.3801845,20.22019678,1.158101456,2.031127626,1.52E-05,T,T
ENSG00000128951,0.60945,DUT,testing,101.446873,8.366557873,2.546929116,2.180323753,0.339206865,T,T
ENSG00000239306,0.609233333,RBM14,testing,334.2171828,13.04603452,3.376918545,3.577905612,0.98790765,T,T
ENSG00000170011,0.609116667,MYRIP,testing,288.2007738,31.03352161,-0.656883719,3.562307786,0.000902541,T,T
ENSG00000071282,0.609083333,LMCD1,testing,155.1152351,13.15605298,0.868520684,2.773651235,0.376043791,T,T
ENSG00000119280,0.609083333,C1orf198,testing,149.2107992,9.50884183,1.690207012,1.769645046,0.027375276,T,T
ENSG00000139921,0.609033333,TMX1,testing,95.43684065,12.61139186,-0.578941799,1.844170583,0.00332854,F,F
ENSG00000171877,0.609033333,FRMD5,testing,197.1081656,22.92704453,1.815390858,4.329358432,0.991843164,T,T
ENSG00000248643,0.609033333,RBM14-RBM4,testing,211.3549717,7.77837145,3.981959131,2.762701857,0.918848169,T,T
ENSG00000187514,0.608983333,PTMA,testing,35.30849693,4.549207274,0.930854512,1.648364336,0.377491926,T,T
ENSG00000071967,0.608883333,CYBRD1,testing,98.48529474,8.511003624,1.058941568,2.210788631,0.351788246,T,T
ENSG00000143442,0.608816667,POGZ,testing,472.2160822,47.39737023,3.358626639,6.531955993,0.999999128,T,T
ENSG00000128655,0.6088,PDE11A,testing,315.6906783,36.97996835,-0.173686782,-0.980630034,4.17E-31,T,T
ENSG00000114857,0.608766667,NKTR,testing,435.7137823,53.80372904,0.625967135,6.050589109,0.99187751,T,T
ENSG00000147655,0.6086,RSPO2,testing,83.2703749,12.25187559,-0.146310335,2.901293905,0.69114045,T,T
ENSG00000104267,0.608533333,CA2,testing,81.87127919,8.739082673,0.425496538,1.923088395,0.100369923,F,F
ENSG00000135336,0.608466667,ORC3,testing,202.6226677,32.5838952,-0.42530288,3.572035908,0.000309997,T,T
ENSG00000178636,0.6084,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000100968,0.60825,NFATC4,testing,375.0536654,21.35002421,1.617759668,4.148318077,0.985383664,T,T
ENSG00000188859,0.608183333,FAM78B,testing,100.91106,4.611527961,1.9433037,2.127218581,0.770974374,T,T
ENSG00000152942,0.60815,RAD17,testing,187.4067164,27.96422879,-1.164534125,3.552413537,0.007697435,T,T
ENSG00000169122,0.60805,FAM110B,testing,169.9687536,6.09433433,2.550007304,1.642895294,0.172625631,F,F
ENSG00000264545,0.607966667,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000119787,0.60785,ATL2,testing,167.031552,24.93324471,-0.22587857,4.351141365,0.980197371,T,T
ENSG00000172469,0.607766667,MANEA,testing,139.9404016,11.7379769,-1.242876811,1.369890919,0.000414997,F,F
ENSG00000106803,0.607716667,SEC61B,testing,34.73186668,4.223595374,0.890692467,2.03577992,0.742840233,F,F
ENSG00000111145,0.607666667,ELK3,testing,157.3035843,8.777391074,0.440822661,1.931695872,0.101741246,F,F
ENSG00000115548,0.607666667,KDM3A,testing,403.2726979,51.61279485,0.883480382,5.875583523,0.98175684,T,T
ENSG00000100664,0.6076,EIF5,testing,144.660584,16.20883535,1.65354137,3.496006196,0.90785981,T,T
ENSG00000118804,0.60745,FAM47E-STBD1,testing,105.9140623,6.364298378,-0.716986235,-1.034929375,1.58E-07,T,T
ENSG00000197860,0.607333333,SGTB,testing,88.10404749,14.04054027,1.881370732,3.711774625,0.991633523,T,T
ENSG00000213186,0.607183333,TRIM59,testing,107.8262089,9.92026018,-0.808948153,1.861954004,0.032110957,T,T
ENSG00000116668,0.607083333,SWT1,testing,237.8560389,31.15368052,-0.226569193,4.1091786,0.117421725,F,F
ENSG00000204681,0.607083333,GABBR1,testing,356.7691277,37.92781084,5.224894793,5.778851473,0.999969901,T,T
ENSG00000066739,0.607066667,ATG2B,testing,633.1853068,77.50615421,0.081353761,6.132917844,8.13E-05,T,T
ENSG00000099810,0.607033333,MTAP,testing,100.4516227,10.02486344,-0.270773255,0.946359705,0.000179316,T,T
ENSG00000246366,0.607033333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000137726,0.607,FXYD6,testing,29.69403132,5.564961324,0.690614667,2.336795757,0.829814384,T,T
ENSG00000141867,0.607,BRD4,testing,498.5752456,37.594582,3.758422778,5.912128214,0.999993446,T,T
ENSG00000142046,0.606983333,TMEM91,testing,72.7442646,5.00358203,0.32942091,1.772955855,0.422100728,F,F
ENSG00000172292,0.606933333,CERS6,testing,131.6281221,20.98133142,0.453103883,3.672356582,0.684541332,T,T
ENSG00000206418,0.606933333,RAB12,testing,85.85488899,8.214724106,1.628763208,2.493520476,0.718356947,F,F
ENSG00000128645,0.60685,HOXD1,testing,148.7873282,7.241075427,1.274638878,1.193101251,0.01058846,T,T
ENSG00000119938,0.606716667,PPP1R3C,testing,103.7387815,10.2833708,-0.636837639,1.940951318,0.036881178,F,F
ENSG00000248710,0.60665,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000138107,0.606633333,ACTR1A,testing,153.738346,21.91644518,3.57944806,4.002618693,0.941234074,T,T
ENSG00000043591,0.606616667,ADRB1,testing,NA,NA,NA,NA,NA,F,F
ENSG00000198739,0.606566667,LRRTM3,testing,200.3559072,14.78663596,2.534839485,3.293906699,0.852645121,F,F
ENSG00000139116,0.6065,KIF21A,testing,483.4222623,63.5457345,1.121697534,5.41118131,6.18E-05,T,T
ENSG00000070018,0.60645,LRP6,testing,533.3024711,69.6716291,2.505668495,7.200246821,0.99997833,T,T
ENSG00000057294,0.60645,PKP2,testing,331.1256221,28.79113513,-0.077262243,1.807562632,6.14E-10,T,T
ENSG00000124406,0.6064,ATP8A1,testing,349.5910402,59.37972842,2.579132255,6.604841603,0.999804446,T,T
ENSG00000143924,0.60635,EML4,testing,292.406228,44.1823373,-1.64739974,5.094096224,0.391138665,T,T
ENSG00000272195,0.6063,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000180537,0.606066667,RNF182,testing,75.0672113,3.86933067,-0.33492709,0.437780915,0.012068777,F,F
ENSG00000168874,0.606033333,ATOH8,testing,189.3778368,6.842379853,2.252625754,2.591154373,0.888203282,T,T
ENSG00000116127,0.606016667,ALMS1,testing,1139.482599,93.4337684,-6.397495465,2.196525797,3.04E-39,T,T
ENSG00000204954,0.605966667,C12orf73,testing,NA,NA,NA,NA,NA,F,F
ENSG00000117598,0.605933333,,testing,119.241071,14.17316628,1.802492138,3.466142293,0.959898117,T,T
ENSG00000163694,0.605916667,RBM47,testing,342.7739068,14.07987561,4.273867325,3.452978834,0.958532355,T,T
ENSG00000206579,0.605766667,XKR4,testing,293.3345654,15.77742884,3.208103198,3.685279627,0.97759169,F,F
ENSG00000169398,0.6057,PTK2,testing,350.8635883,50.63037279,2.764356028,6.49161903,0.999992958,T,T
ENSG00000173706,0.605666667,HEG1,testing,367.1246173,31.26483294,-0.788174409,3.058609335,6.99E-06,T,T
ENSG00000105939,0.6056,ZC3HAV1,testing,325.3995396,26.38576999,1.963105342,3.54557464,0.021872618,T,T
ENSG00000108379,0.6056,WNT3,testing,176.9615418,8.942976987,4.226973136,2.962311672,0.946108101,T,T
ENSG00000139971,0.6056,C14orf37,testing,222.4088933,16.02716582,-1.790450066,1.738767575,8.27E-05,F,F
ENSG00000196935,0.605583333,SRGAP1,testing,361.1206031,39.48844544,1.341527939,5.27897527,0.987851405,T,T
ENSG00000162496,0.605533333,DHRS3,testing,137.4421274,7.514321851,2.021061451,2.35404091,0.661359704,T,T
ENSG00000126067,0.60545,PSMB2,testing,81.7232926,10.79477647,1.824624544,3.254592286,0.972351383,T,T
ENSG00000143614,0.6053,GATAD2B,testing,214.7861705,23.23802026,3.397051976,4.569684525,0.998594716,F,F
ENSG00000002587,0.605266667,HS3ST1,testing,160.2237546,6.11826826,1.592945322,0.848313514,0.00617541,F,F
ENSG00000006459,0.605216667,KDM7A,testing,294.1941089,36.66296611,2.600556104,5.343569794,0.99869438,T,T
ENSG00000137185,0.6052,ZSCAN9,testing,115.7193052,15.90831122,-0.331044744,0.722301523,4.10E-08,F,F
ENSG00000152782,0.60515,PANK1,testing,233.8050258,15.73782958,2.680769558,2.181829767,0.00212215,T,T
ENSG00000255330,0.605083333,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000111711,0.604816667,GOLT1B,testing,39.39003102,5.02725471,1.121463111,2.22103371,0.79838372,F,F
ENSG00000147642,0.604733333,SYBU,testing,242.766085,18.46583066,0.808855876,2.64308287,0.005953429,T,T
ENSG00000085231,0.60455,TAF9,testing,80.0915582,5.13808967,0.55154566,-0.37666131,5.74E-05,T,T
ENSG00000172379,0.6045,ARNT2,testing,274.5760313,27.3395813,2.230843524,4.421674686,0.959019738,T,T
ENSG00000103495,0.604466667,MAZ,testing,247.1371978,9.38474018,3.551195854,3.034595542,0.953969622,F,F
ENSG00000156687,0.604283333,UNC5D,testing,317.2408491,27.94018711,2.230982397,4.299045524,0.849201861,T,T
ENSG00000008513,0.60425,ST3GAL1,testing,139.3050081,11.11696477,1.46308422,2.708612315,0.593559246,T,T
ENSG00000165312,0.604183333,OTUD1,testing,NA,NA,NA,NA,NA,F,T
ENSG00000213516,0.604033333,RBMXL1,testing,146.0365209,13.58868481,1.134774497,2.576677245,0.119596956,T,T
ENSG00000082269,0.603983333,FAM135A,testing,405.7266566,44.45272036,0.33332339,5.267324544,0.78712561,T,T
ENSG00000143321,0.603883333,HDGF,testing,67.38601494,7.519233529,0.976348337,1.993800478,0.269699274,T,T
ENSG00000176871,0.603833333,WSB2,testing,147.9638921,14.53927373,2.169910967,2.997759704,0.503215469,F,F
ENSG00000162664,0.603816667,ZNF326,testing,185.5657518,24.63568268,0.846154458,4.317954246,0.977917717,T,T
ENSG00000119865,0.603783333,CNRIP1,testing,56.55451319,3.723506181,0.816549666,1.398112088,0.299559965,T,T
ENSG00000141424,0.603783333,SLC39A6,testing,232.1994773,21.77075315,0.776769537,2.711249444,0.00076185,F,F
ENSG00000132780,0.6037,NASP,testing,213.3314148,23.00021233,-0.692149833,3.717931779,0.4702163,T,T
ENSG00000082641,0.603666667,NFE2L1,testing,279.1011727,22.46422507,1.818174638,4.485999104,0.998123949,T,T
ENSG00000122643,0.60365,NT5C3A,testing,102.3149129,11.70565813,0.305360935,1.941481063,0.012372194,T,T
ENSG00000100485,0.603383333,SOS2,testing,396.377404,47.68952148,1.974676718,5.980053856,0.999427841,T,T
ENSG00000170485,0.603366667,NPAS2,testing,308.7280969,35.85652584,2.469957777,5.104493133,0.990888562,T,T
ENSG00000198929,0.6033,NOS1AP,testing,213.0025865,17.99276389,3.317955886,3.034186633,0.119913961,T,T
ENSG00000114354,0.603283333,TFG,testing,126.1789366,17.54022333,1.096376854,3.439087427,0.757056423,T,T
ENSG00000157216,0.603283333,SSBP3,testing,134.2669827,23.51529228,3.008294007,4.803578169,0.999756196,T,T
ENSG00000130147,0.603233333,SH3BP4,testing,388.6867601,16.8297437,0.959796948,2.856447706,0.080964436,T,T
ENSG00000144191,0.6031,CNGA3,testing,267.4805889,17.15970955,-0.673483794,0.755582496,1.18E-08,T,T
ENSG00000135097,0.602983333,MSI1,testing,138.1627242,16.93100936,2.919626897,4.075971381,0.997146451,T,T
ENSG00000143473,0.602966667,KCNH1,testing,363.9939567,25.87117026,3.691592237,3.869947668,0.33301456,T,T
ENSG00000137944,0.602933333,CCBL2,testing,131.0939142,18.53956891,-0.508621578,1.044370474,3.05E-08,T,T
ENSG00000080802,0.602816667,CNOT4,testing,232.2748483,24.85268432,3.37862372,4.540882178,0.996013725,T,T
ENSG00000117859,0.6026,OSBPL9,testing,213.7193907,31.90950043,1.596575708,5.0695603,0.998515313,T,T
ENSG00000196323,0.6026,ZBTB44,testing,140.9995699,14.18293785,1.276919735,3.730549661,0.992064124,F,F
ENSG00000134759,0.602483333,ELP2,testing,238.1846256,38.2614209,-0.881545891,3.244733481,1.31E-07,T,T
ENSG00000100575,0.6023,TIMM9,testing,23.1812039,5.16247325,-0.591128581,1.814730969,0.437845525,F,F
ENSG00000149564,0.602216667,ESAM,testing,135.2262594,10.69388104,-1.168206496,2.330598662,0.191978714,F,F
ENSG00000118495,0.602183333,PLAGL1,testing,143.4998253,6.674101253,1.082015293,2.559093067,0.881694431,T,T
ENSG00000158445,0.602166667,KCNB1,testing,348.4227003,16.46540538,5.147009757,3.775415945,0.98258787,F,F
ENSG00000198081,0.60205,ZBTB14,testing,152.5950616,7.139990412,3.151610031,2.276190399,0.628505782,F,T
ENSG00000165185,0.601966667,KIAA1958,testing,241.110899,11.04486209,0.822488623,2.099819757,0.04900214,F,F
ENSG00000121274,0.601916667,PAPD5,testing,140.8649713,18.66559677,3.085273819,4.279673822,0.998506441,T,T
ENSG00000184347,0.601883333,SLIT3,testing,580.3546414,62.59297639,1.448744203,6.459776183,0.991788384,T,T
ENSG00000008311,0.6018,AASS,testing,289.7488389,31.29123101,-0.208360566,2.884910026,1.36E-06,T,T
ENSG00000135900,0.6018,MRPL44,testing,117.5384027,8.542555625,-0.11105652,0.183882366,9.28E-06,T,T
ENSG00000101442,0.601566667,ACTR5,testing,219.0149127,17.07369366,0.595403724,-0.222065241,1.00E-12,F,F
ENSG00000185246,0.601533333,PRPF39,testing,150.8154954,19.90107539,1.585790118,4.196989544,0.995121732,T,T
ENSG00000169752,0.601366667,NRG4,testing,38.2298649,5.24573573,0.334611684,0.971281551,0.024387547,T,T
ENSG00000073584,0.601316667,SMARCE1,testing,148.94656,18.14809335,2.963598437,4.219929107,0.998188065,T,T
ENSG00000144476,0.6012,ACKR3,testing,154.4494272,4.9778488,1.670686413,1.766107472,0.419555702,T,T
ENSG00000019505,0.601183333,SYT13,testing,162.7390874,11.14728755,0.411754535,2.41723092,0.220165779,T,T
ENSG00000004700,0.6011,RECQL,testing,186.5528377,22.06288598,-0.696422324,0.435044559,7.14E-13,T,T
ENSG00000166261,0.601033333,ZNF202,testing,220.4166557,18.4398418,1.364487902,3.100310981,0.138743298,T,T
ENSG00000185565,0.601033333,LSAMP,testing,120.621072,13.35411193,1.541862609,3.348835457,0.946283747,T,T
ENSG00000115392,0.6009,FANCL,testing,113.3813091,17.97440667,-2.371115951,0.92861291,2.10E-08,T,T
ENSG00000105835,0.600766667,NAMPT,testing,129.7622139,16.46206592,3.768338168,3.774983178,0.982566484,T,T
ENSG00000197147,0.60075,LRRC8B,testing,236.1526623,13.90928318,2.296532488,3.163172827,0.806424943,T,T
ENSG00000130222,0.600633333,GADD45G,testing,72.98474803,3.943808786,2.976297686,1.967195987,0.720982248,F,F
ENSG00000145703,0.600633333,IQGAP2,testing,472.1383201,62.61518008,0.115664819,3.582171808,4.10E-15,T,T
ENSG00000112378,0.6006,PERP,testing,80.9110544,5.531939333,1.354579726,1.48752481,0.141632279,T,T
ENSG00000137434,0.600566667,C6orf52,testing,NA,NA,NA,NA,NA,T,T
ENSG00000131094,0.600483333,C1QL1,testing,NA,NA,NA,NA,NA,F,F
ENSG00000141404,0.600483333,GNAL,testing,153.5079151,17.33737274,4.204679703,3.886693059,0.98737272,T,F
ENSG00000135624,0.60045,CCT7,testing,183.5307397,17.92646924,1.752179901,3.960122796,0.989844502,T,T
ENSG00000148123,0.6003,,testing,114.7002026,12.15367809,1.721781546,2.8850891,0.683214065,F,F
ENSG00000149289,0.6002,ZC3H12C,testing,273.809601,23.50066382,1.147179244,4.597746274,0.998726025,T,T
ENSG00000159167,0.600083333,STC1,testing,89.2308088,9.83402199,1.720679329,2.474622093,0.47349905,F,F
ENSG00000211456,0.599916667,SACM1L,testing,177.1964599,30.27881834,1.513732741,4.370667777,0.721901743,T,T
ENSG00000101407,0.599866667,TTI1,testing,336.5199882,23.07823096,-0.252766396,2.696729874,0.000238871,T,T
ENSG00000073417,0.599783333,PDE8A,testing,261.3808041,34.5769597,0.193043305,4.6456094,0.713477057,T,T
ENSG00000159212,0.59975,CLIC6,testing,172.2864707,8.555641451,2.02293857,0.865492531,0.000535224,F,F
ENSG00000110328,0.599516667,GALNT18,testing,248.6645864,19.72504432,1.230304355,3.061219339,0.047685176,T,T
ENSG00000126803,0.5995,HSPA2,testing,NA,NA,NA,NA,NA,F,F
ENSG00000146648,0.5993,EGFR,testing,477.4380998,49.83044443,2.449776444,6.010282689,0.99866453,T,T
ENSG00000108848,0.5991,LUC7L3,testing,154.5348253,29.52646053,2.617894657,5.382640609,0.999974251,F,F
ENSG00000171492,0.599016667,LRRC8D,testing,255.2674343,15.13857801,2.702210086,3.344994796,0.868441355,F,F
ENSG00000107341,0.599,UBE2R2,testing,75.11539916,7.431356361,2.941155986,2.700372809,0.908519449,F,F
ENSG00000164338,0.598933333,UTP15,testing,154.3056015,21.43520798,0.996419535,4.158292867,0.985835503,T,T
ENSG00000091542,0.5989,ALKBH5,testing,235.4711629,9.469619773,5.114989146,2.726386023,0.803934846,T,T
ENSG00000185352,0.5989,HS6ST3,testing,198.1552951,8.605793956,2.159691795,2.568258803,0.747377573,F,F
ENSG00000146282,0.598866667,RARS2,testing,182.6892827,29.41588118,-0.481682419,2.815575167,3.49E-06,T,T
ENSG00000131398,0.598816667,KCNC3,testing,360.2489032,10.34882151,6.165453326,2.878731209,0.850943335,F,F
ENSG00000165516,0.59875,KLHDC2,testing,122.7236186,18.84646694,0.826688284,3.159466743,0.157958962,F,F
ENSG00000115339,0.598733333,GALNT3,testing,185.448712,20.93083403,-0.666313917,2.150216296,2.01E-05,T,T
ENSG00000135763,0.598616667,URB2,testing,491.5598185,34.05614029,-1.223074939,2.04644591,3.34E-11,T,T
ENSG00000110435,0.598583333,PDHX,testing,168.1894918,18.94340222,-1.350602072,2.490652036,0.001370288,T,T
ENSG00000183729,0.59855,NPBWR1,testing,174.6336053,3.347746768,1.281888324,-0.894519912,0.000132407,F,F
ENSG00000005801,0.59845,ZNF195,testing,150.7638886,12.7785437,0.388947603,2.98682026,0.731668925,T,T
ENSG00000115363,0.59845,EVA1A,testing,76.3294815,3.5188605,0.858218251,0.802059429,0.061811031,T,T
ENSG00000204381,0.59845,LAYN,testing,111.2474975,12.52398098,-0.591380059,0.706487616,2.18E-06,T,T
ENSG00000146414,0.59835,SHPRH,testing,514.5047164,67.31926549,1.390955172,6.316575009,0.491308216,T,T
ENSG00000171552,0.598233333,BCL2L1,testing,98.917462,5.45396673,1.913923068,2.313374509,0.823684828,F,F
ENSG00000135318,0.598233333,NT5E,testing,195.9710459,15.96955292,0.068866367,1.231857815,2.34E-06,T,T
ENSG00000124529,0.598216667,HIST1H4B,testing,68.7950572,3.26887608,-1.781212486,0.147313515,0.008541827,F,F
ENSG00000168952,0.598116667,STXBP6,testing,66.51134623,8.668930149,-0.029306669,1.907251977,0.097897674,T,T
ENSG00000109790,0.598033333,KLHL5,testing,230.090439,23.32628727,1.292729296,2.938329718,0.00136508,T,T
ENSG00000116761,0.598016667,CTH,testing,127.0632655,18.46818368,-0.127428325,1.951946238,4.09E-05,T,T
ENSG00000090924,0.598,PLEKHG2,testing,493.9931519,39.21766476,0.351958419,3.198009957,3.59E-08,T,T
ENSG00000240747,0.597916667,KRBOX1,testing,9.821518273,0.974522251,-0.340001736,0.977880045,0.4168236,T,T
ENSG00000149089,0.597883333,APIP,testing,78.34296337,10.43342123,0.682080828,-0.787101803,4.20E-10,F,F
ENSG00000163013,0.597866667,FBXO41,testing,275.1586912,18.0655888,1.154657309,3.744210141,0.951773201,T,T
ENSG00000184924,0.597866667,PTRHD1,testing,67.3470146,5.66129822,0.139885353,-0.557333972,9.18E-06,T,T
ENSG00000154678,0.597683333,PDE1C,testing,271.3248812,32.22145296,1.138027302,3.528820542,0.000270704,T,T
ENSG00000154978,0.597666667,VOPP1,testing,58.73277205,5.201735128,0.17441316,1.390595894,0.125315641,T,T
ENSG00000144354,0.597566667,CDCA7,testing,179.1918153,18.51090932,2.053195854,3.110716191,0.141954503,T,T
ENSG00000105997,0.597433333,HOXA3,testing,219.093178,8.274730383,1.853584023,2.849486533,0.931754221,T,T
